,Unnamed: 0,driver,ageDuringRace,points
734,734,JuanPablo Montoya,28,8.0
735,735,NickHeidfeld,26,0.0
736,736,GiorgioPantano,25,0.0
737,737,FelipeMassa,22,1.0
738,738,GiancarloFisichella,31,0.0
739,739,FernandoAlonso,22,2.0
740,740,JarnoTrulli,29,4.0
741,741,GianmariaBruni,22,0.0
742,742,ZsoltBaumgartner,23,0.0
743,743,RubensBarrichello,31,5.0
744,744,MichaelSchumacher,35,10.0
745,745,Cristianoda Matta,30,0.0
746,746,OlivierPanis,37,0.0
747,747,TakumaSato,27,0.0
748,748,JensonButton,24,6.0
749,749,MarkWebber,27,0.0
750,750,ChristianKlien,21,0.0
751,751,KimiRäikkönen,25,0.0
752,752,JuanPablo Montoya,29,5.0
753,753,NickHeidfeld,27,6.0
754,754,MarkWebber,28,0.0
755,755,TiagoMonteiro,28,0.0
756,756,NarainKarthikeyan,28,0.0
757,757,FelipeMassa,23,0.0
758,758,JacquesVilleneuve,33,0.0
759,759,FernandoAlonso,23,10.0
760,760,GiancarloFisichella,32,0.0
761,761,ChristijanAlbers,25,0.0
762,762,PatrickFriesacher,24,0.0
763,763,RubensBarrichello,32,0.0
764,764,MichaelSchumacher,36,2.0
765,765,JarnoTrulli,30,8.0
766,766,RalfSchumacher,29,4.0
767,767,JensonButton,25,0.0
768,768,AnthonyDavidson,25,0.0
769,769,DavidCoulthard,34,3.0
770,770,ChristianKlien,22,1.0
771,771,JensonButton,33,0.0
772,772,SergioPérez,23,2.0
773,773,LewisHamilton,28,15.0
774,774,NicoRosberg,27,12.0
775,775,PastorMaldonado,28,0.0
776,776,ValtteriBottas,23,0.0
777,777,NicoHülkenberg,25,4.0
778,778,EstebanGutiérrez,21,0.0
779,779,FernandoAlonso,31,0.0
780,780,FelipeMassa,31,10.0
781,781,CharlesPic,23,0.0
782,782,Giedovan der Garde,27,0.0
783,783,KimiRäikkönen,33,6.0
784,784,RomainGrosjean,26,8.0
785,785,DanielRicciardo,23,0.0
786,786,Jean-ÉricVergne,22,1.0
787,787,MaxChilton,21,0.0
788,788,JulesBianchi,23,0.0
789,789,MarkWebber,36,18.0
790,790,SebastianVettel,25,25.0
791,791,AdrianSutil,30,0.0
792,792,Pauldi Resta,26,0.0
793,793,JensonButton,34,8.0
794,794,KevinMagnussen,21,2.0
795,795,LewisHamilton,29,25.0
796,796,NicoRosberg,28,18.0
797,797,FelipeMassa,32,6.0
798,798,ValtteriBottas,24,4.0
799,799,AdrianSutil,31,0.0
800,800,EstebanGutiérrez,22,0.0
801,801,FernandoAlonso,32,12.0
802,802,KimiRäikkönen,34,0.0
803,803,KamuiKobayashi,27,0.0
804,804,MarcusEricsson,23,0.0
805,805,RomainGrosjean,27,0.0
806,806,PastorMaldonado,29,0.0
807,807,Jean-ÉricVergne,23,0.0
808,808,DaniilKvyat,19,1.0
809,809,MaxChilton,22,0.0
810,810,JulesBianchi,24,0.0
811,811,SebastianVettel,26,15.0
812,812,DanielRicciardo,24,0.0
813,813,NicoHülkenberg,26,10.0
814,814,SergioPérez,24,0.0
815,815,LewisHamilton,23,0.0
816,816,HeikkiKovalainen,26,4.0
817,817,NickHeidfeld,31,5.0
818,818,RobertKubica,23,6.0
819,819,NicoRosberg,22,1.0
820,820,KazukiNakajima,23,0.0
821,821,FernandoAlonso,26,0.0
822,822,NelsonPiquet Jr.,22,0.0
823,823,KimiRäikkönen,28,8.0
824,824,FelipeMassa,27,10.0
825,825,SébastienBourdais,29,0.0
826,826,SebastianVettel,20,0.0
827,827,TimoGlock,26,0.0
828,828,JarnoTrulli,33,3.0
829,829,TakumaSato,31,0.0
830,830,AnthonyDavidson,29,0.0
831,831,DavidCoulthard,37,0.0
832,832,MarkWebber,31,2.0
833,833,AdrianSutil,25,0.0
834,834,GiancarloFisichella,35,0.0
835,835,JensonButton,28,0.0
836,836,RubensBarrichello,36,0.0
837,837,LewisHamilton,22,8.0
838,838,FernandoAlonso,25,4.0
839,839,NickHeidfeld,29,5.0
840,840,RobertKubica,22,3.0
841,841,NicoRosberg,21,0.0
842,842,AlexanderWurz,33,0.0
843,843,HeikkiKovalainen,25,0.0
844,844,GiancarloFisichella,34,1.0
845,845,KimiRäikkönen,27,6.0
846,846,FelipeMassa,25,10.0
847,847,VitantonioLiuzzi,26,0.0
848,848,ScottSpeed,24,0.0
849,849,JarnoTrulli,32,2.0
850,850,RalfSchumacher,31,0.0
851,851,TakumaSato,30,0.0
852,852,AnthonyDavidson,28,0.0
853,853,DavidCoulthard,36,0.0
854,854,MarkWebber,30,0.0
855,855,AdrianSutil,24,0.0
856,856,ChristijanAlbers,28,0.0
857,857,JensonButton,27,0.0
858,858,RubensBarrichello,34,0.0
859,859,LewisHamilton,24,5.0
860,860,HeikkiKovalainen,27,0.0
861,861,NickHeidfeld,31,0.0
862,862,RobertKubica,24,0.0
863,863,NicoRosberg,23,0.0
864,864,KazukiNakajima,24,0.0
865,865,FernandoAlonso,27,1.0
866,866,NelsonPiquet Jr.,23,0.0
867,867,KimiRäikkönen,29,3.0
868,868,FelipeMassa,28,0.0
869,869,SébastienBourdais,30,0.0
870,870,SébastienBuemi,20,0.0
871,871,TimoGlock,27,2.0
872,872,JarnoTrulli,34,6.0
873,873,MarkWebber,32,0.0
874,874,SebastianVettel,21,8.0
875,875,AdrianSutil,26,0.0
876,876,GiancarloFisichella,36,0.0
877,877,JensonButton,29,10.0
878,878,RubensBarrichello,36,4.0
879,879,LewisHamilton,25,15.0
880,880,JensonButton,30,6.0
881,881,NicoRosberg,24,10.0
882,882,MichaelSchumacher,41,8.0
883,883,RubensBarrichello,37,1.0
884,884,NicoHülkenberg,22,0.0
885,885,Pedrode la Rosa,39,0.0
886,886,KamuiKobayashi,23,0.0
887,887,RobertKubica,25,0.0
888,888,VitalyPetrov,25,0.0
889,889,FernandoAlonso,28,25.0
890,890,FelipeMassa,28,18.0
891,891,HeikkiKovalainen,28,0.0
892,892,JarnoTrulli,35,0.0
893,893,SébastienBuemi,21,0.0
894,894,JaimeAlguersuari,19,0.0
895,895,TimoGlock,28,0.0
896,896,Lucasdi Grassi,25,0.0
897,897,MarkWebber,33,4.0
898,898,SebastianVettel,22,12.0
899,899,AdrianSutil,27,0.0
900,900,VitantonioLiuzzi,29,2.0
901,901,BrunoSenna,26,0.0
902,902,KarunChandhok,26,0.0
903,903,LewisHamilton,27,4.0
904,904,JensonButton,32,0.0
905,905,NicoRosberg,26,10.0
906,906,MichaelSchumacher,43,1.0
907,907,BrunoSenna,28,0.0
908,908,PastorMaldonado,27,0.0
909,909,KamuiKobayashi,25,0.0
910,910,SergioPérez,22,0.0
911,911,FernandoAlonso,30,6.0
912,912,FelipeMassa,31,2.0
913,913,HeikkiKovalainen,30,0.0
914,914,VitalyPetrov,27,0.0
915,915,KimiRäikkönen,32,18.0
916,916,RomainGrosjean,26,15.0
917,917,DanielRicciardo,22,0.0
918,918,Jean-ÉricVergne,22,0.0
919,919,TimoGlock,30,0.0
920,920,CharlesPic,22,0.0
921,921,MarkWebber,35,12.0
922,922,SebastianVettel,24,25.0
923,923,NicoHülkenberg,24,0.0
924,924,Pauldi Resta,26,8.0
925,925,Pedrode la Rosa,41,0.0
926,926,NarainKarthikeyan,35,0.0
927,927,FernandoAlonso,33,0.0
928,928,LewisHamilton,30,25.0
929,929,NicoRosberg,29,15.0
930,930,FelipeMassa,34,1.0
931,931,ValtteriBottas,25,12.0
932,932,MarcusEricsson,24,0.0
933,933,FelipeNasr,22,0.0
934,934,KimiRäikkönen,35,18.0
935,935,SebastianVettel,27,10.0
936,936,RomainGrosjean,29,6.0
937,937,PastorMaldonado,30,0.0
938,938,MaxVerstappen,17,0.0
939,939,CarlosSainz,20,0.0
940,940,DanielRicciardo,25,8.0
941,941,DaniilKvyat,20,2.0
942,942,NicoHülkenberg,27,0.0
943,943,SergioPérez,25,4.0
944,944,WillStevens,23,0.0
945,945,RobertoMerhi,24,0.0
946,946,FernandoAlonso,35,0.0
947,947,StoffelVandoorne,25,0.0
948,948,LewisHamilton,32,18.0
949,949,ValtteriBottas,27,15.0
950,950,FelipeMassa,36,8.0
951,951,LanceStroll,18,0.0
952,952,MarcusEricsson,26,0.0
953,953,PascalWehrlein,22,0.0
954,954,NicoHülkenberg,29,2.0
955,955,JolyonPalmer,26,0.0
956,956,KimiRäikkönen,37,12.0
957,957,SebastianVettel,29,25.0
958,958,DaniilKvyat,22,0.0
959,959,CarlosSainz,22,0.0
960,960,DanielRicciardo,27,10.0
961,961,MaxVerstappen,19,0.0
962,962,SergioPérez,27,6.0
963,963,EstebanOcon,20,1.0
964,964,RomainGrosjean,31,4.0
965,965,KevinMagnussen,24,0.0
966,966,FernandoAlonso,37,6.0
967,967,StoffelVandoorne,26,4.0
968,968,LewisHamilton,33,15.0
969,969,ValtteriBottas,28,18.0
970,970,LanceStroll,19,0.0
971,971,SergeySirotkin,22,0.0
972,972,MarcusEricsson,27,2.0
973,973,CharlesLeclerc,20,0.0
974,974,NicoHülkenberg,30,8.0
975,975,CarlosSainz,23,0.0
976,976,KimiRäikkönen,38,0.0
977,977,SebastianVettel,31,25.0
978,978,PierreGasly,22,12.0
979,979,BrendonHartley,28,0.0
980,980,DanielRicciardo,29,0.0
981,981,MaxVerstappen,20,0.0
982,982,SergioPérez,28,0.0
983,983,EstebanOcon,21,1.0
984,984,RomainGrosjean,32,0.0
985,985,KevinMagnussen,25,10.0
986,986,KimiRäikkönen,27,6.0
987,987,JuanPablo Montoya,31,4.0
988,988,NickHeidfeld,29,0.0
989,989,JacquesVilleneuve,35,0.0
990,990,NicoRosberg,21,2.0
991,991,MarkWebber,30,3.0
992,992,FernandoAlonso,25,10.0
993,993,GiancarloFisichella,33,0.0
994,994,FelipeMassa,25,0.0
995,995,MichaelSchumacher,37,8.0
996,996,VitantonioLiuzzi,26,0.0
997,997,ScottSpeed,23,0.0
998,998,JarnoTrulli,32,0.0
999,999,RalfSchumacher,31,0.0
1000,1000,TakumaSato,29,0.0
1001,1001,YujiIde,31,0.0
1002,1002,DavidCoulthard,35,0.0
1003,1003,ChristianKlien,23,1.0
1004,1004,JensonButton,26,5.0
1005,1005,RubensBarrichello,34,0.0
1006,1006,ChristijanAlbers,27,0.0
1007,1007,TiagoMonteiro,30,0.0
1008,1008,KimiRäikkönen,24,0.0
1009,1009,DavidCoulthard,33,0.0
1010,1010,RalfSchumacher,28,2.0
1011,1011,JuanPablo Montoya,28,0.0
1012,1012,NickHeidfeld,26,0.0
1013,1013,GiorgioPantano,25,0.0
1014,1014,FelipeMassa,22,0.0
1015,1015,GiancarloFisichella,31,0.0
1016,1016,FernandoAlonso,22,3.0
1017,1017,JarnoTrulli,29,5.0
1018,1018,GianmariaBruni,22,0.0
1019,1019,ZsoltBaumgartner,23,0.0
1020,1020,RubensBarrichello,31,8.0
1021,1021,MichaelSchumacher,35,10.0
1022,1022,Cristianoda Matta,30,0.0
1023,1023,OlivierPanis,37,0.0
1024,1024,TakumaSato,27,4.0
1025,1025,JensonButton,24,6.0
1026,1026,MarkWebber,27,1.0
1027,1027,ChristianKlien,21,0.0
1028,1028,KimiRäikkönen,25,6.0
1029,1029,Pedrode la Rosa,34,4.0
1030,1030,NickHeidfeld,27,0.0
1031,1031,MarkWebber,28,3.0
1032,1032,TiagoMonteiro,28,0.0
1033,1033,NarainKarthikeyan,28,0.0
1034,1034,FelipeMassa,23,2.0
1035,1035,JacquesVilleneuve,33,0.0
1036,1036,FernandoAlonso,23,10.0
1037,1037,GiancarloFisichella,32,0.0
1038,1038,ChristijanAlbers,25,0.0
1039,1039,PatrickFriesacher,24,0.0
1040,1040,RubensBarrichello,32,0.0
1041,1041,MichaelSchumacher,36,0.0
1042,1042,JarnoTrulli,30,8.0
1043,1043,RalfSchumacher,29,5.0
1044,1044,TakumaSato,28,0.0
1045,1045,JensonButton,25,0.0
1046,1046,DavidCoulthard,33,1.0
1047,1047,ChristianKlien,22,0.0
1048,1048,JensonButton,33,1.0
1049,1049,SergioPérez,23,8.0
1050,1050,LewisHamilton,28,10.0
1051,1051,NicoRosberg,27,2.0
1052,1052,PastorMaldonado,28,0.0
1053,1053,ValtteriBottas,23,0.0
1054,1054,NicoHülkenberg,25,0.0
1055,1055,EstebanGutiérrez,21,0.0
1056,1056,FernandoAlonso,31,4.0
1057,1057,FelipeMassa,32,0.0
1058,1058,CharlesPic,23,0.0
1059,1059,Giedovan der Garde,28,0.0
1060,1060,KimiRäikkönen,33,18.0
1061,1061,RomainGrosjean,27,15.0
1062,1062,DanielRicciardo,23,0.0
1063,1063,Jean-ÉricVergne,23,0.0
1064,1064,MaxChilton,22,0.0
1065,1065,JulesBianchi,23,0.0
1066,1066,MarkWebber,36,6.0
1067,1067,SebastianVettel,25,25.0
1068,1068,AdrianSutil,30,0.0
1069,1069,Pauldi Resta,27,12.0
1070,1070,JensonButton,34,0.0
1071,1071,KevinMagnussen,21,0.0
1072,1072,LewisHamilton,29,25.0
1073,1073,NicoRosberg,28,18.0
1074,1074,FelipeMassa,33,6.0
1075,1075,ValtteriBottas,24,4.0
1076,1076,AdrianSutil,31,0.0
1077,1077,EstebanGutiérrez,22,0.0
1078,1078,FernandoAlonso,32,2.0
1079,1079,KimiRäikkönen,34,1.0
1080,1080,KamuiKobayashi,27,0.0
1081,1081,MarcusEricsson,23,0.0
1082,1082,RomainGrosjean,28,0.0
1083,1083,PastorMaldonado,29,0.0
1084,1084,Jean-ÉricVergne,24,0.0
1085,1085,DaniilKvyat,20,0.0
1086,1086,MaxChilton,23,0.0
1087,1087,JulesBianchi,24,0.0
1088,1088,SebastianVettel,26,8.0
1089,1089,DanielRicciardo,24,12.0
1090,1090,NicoHülkenberg,26,10.0
1091,1091,SergioPérez,24,15.0
1092,1092,JensonButton,36,0.0
1093,1093,StoffelVandoorne,23,1.0
1094,1094,LewisHamilton,31,15.0
1095,1095,NicoRosberg,30,25.0
1096,1096,FelipeMassa,34,4.0
1097,1097,ValtteriBottas,26,2.0
1098,1098,MarcusEricsson,25,0.0
1099,1099,FelipeNasr,23,0.0
1100,1100,KevinMagnussen,23,0.0
1101,1101,JolyonPalmer,25,0.0
1102,1102,KimiRäikkönen,36,18.0
1103,1103,SebastianVettel,28,0.0
1104,1104,MaxVerstappen,18,8.0
1105,1105,CarlosSainz,21,0.0
1106,1106,DanielRicciardo,26,12.0
1107,1107,DaniilKvyat,21,6.0
1108,1108,NicoHülkenberg,28,0.0
1109,1109,SergioPérez,26,0.0
1110,1110,RomainGrosjean,29,10.0
1111,1111,EstebanGutiérrez,24,0.0
1112,1112,PascalWehrlein,21,0.0
1113,1113,RioHaryanto,23,0.0
1114,1114,DanielRicciardo,31,6.0
1115,1115,LandoNorris,21,12.0
1116,1116,LewisHamilton,36,25.0
1117,1117,ValtteriBottas,31,16.0
1118,1118,GeorgeRussell,23,0.0
1119,1119,NicholasLatifi,25,0.0
1120,1120,CarlosSainz,26,4.0
1121,1121,CharlesLeclerc,23,8.0
1122,1122,FernandoAlonso,39,0.0
1123,1123,EstebanOcon,24,0.0
1124,1124,KimiRäikkönen,41,0.0
1125,1125,AntonioGiovinazzi,27,0.0
1126,1126,SergioPérez,31,10.0
1127,1127,MaxVerstappen,23,18.0
1128,1128,SebastianVettel,33,0.0
1129,1129,LanceStroll,22,1.0
1130,1130,NikitaMazepin,22,0.0
1131,1131,MickSchumacher,22,0.0
1132,1132,PierreGasly,25,0.0
1133,1133,YukiTsunoda,20,2.0
1134,1134,DanielRicciardo,32,0.0
1135,1135,LandoNorris,22,0.0
1136,1136,LewisHamilton,37,15.0
1137,1137,GeorgeRussell,24,12.0
1138,1138,AlexanderAlbon,26,0.0
1139,1139,NicholasLatifi,26,0.0
1140,1140,CarlosSainz,27,18.0
1141,1141,CharlesLeclerc,24,26.0
1142,1142,FernandoAlonso,40,2.0
1143,1143,EstebanOcon,25,6.0
1144,1144,ValtteriBottas,32,8.0
1145,1145,GuanyuZhou,22,1.0
1146,1146,SergioPérez,32,0.0
1147,1147,MaxVerstappen,24,0.0
1148,1148,NicoHülkenberg,34,0.0
1149,1149,LanceStroll,23,0.0
1150,1150,KevinMagnussen,29,10.0
1151,1151,MickSchumacher,23,0.0
1152,1152,PierreGasly,26,0.0
1153,1153,YukiTsunoda,21,4.0
1154,1154,CarlosSainz,24,0.0
1155,1155,LandoNorris,19,8.0
1156,1156,LewisHamilton,34,25.0
1157,1157,ValtteriBottas,29,18.0
1158,1158,RobertKubica,34,0.0
1159,1159,GeorgeRussell,21,0.0
1160,1160,NicoHülkenberg,31,0.0
1161,1161,DanielRicciardo,29,0.0
1162,1162,SebastianVettel,31,10.0
1163,1163,CharlesLeclerc,21,16.0
1164,1164,DaniilKvyat,24,0.0
1165,1165,AlexanderAlbon,23,2.0
1166,1166,KimiRäikkönen,39,6.0
1167,1167,AntonioGiovinazzi,25,0.0
1168,1168,PierreGasly,23,4.0
1169,1169,MaxVerstappen,21,12.0
1170,1170,RomainGrosjean,32,0.0
1171,1171,KevinMagnussen,26,0.0
1172,1172,SergioPérez,29,1.0
1173,1173,LanceStroll,20,0.0
1174,1174,CarlosSainz,26,10.0
1175,1175,LandoNorris,21,12.0
1176,1176,LewisHamilton,35,25.0
1177,1177,ValtteriBottas,31,4.0
1178,1178,GeorgeRussell,22,0.0
1179,1179,NicholasLatifi,25,0.0
1180,1180,DanielRicciardo,31,6.0
1181,1181,EstebanOcon,24,2.0
1182,1182,SebastianVettel,33,0.0
1183,1183,CharlesLeclerc,23,1.0
1184,1184,KimiRäikkönen,41,0.0
1185,1185,AntonioGiovinazzi,26,0.0
1186,1186,MaxVerstappen,23,19.0
1187,1187,AlexanderAlbon,24,15.0
1188,1188,RomainGrosjean,34,0.0
1189,1189,KevinMagnussen,28,0.0
1190,1190,PierreGasly,24,8.0
1191,1191,DaniilKvyat,26,0.0
1192,1192,SergioPérez,30,0.0
1193,1193,LanceStroll,22,0.0
1194,1194,CarlosSainz,25,12.0
1195,1195,LandoNorris,20,1.0
1196,1196,ValtteriBottas,30,4.0
1197,1197,GeorgeRussell,22,3.0
1198,1198,NicholasLatifi,24,0.0
1199,1199,JackAitken,24,0.0
1200,1200,DanielRicciardo,30,10.0
1201,1201,EstebanOcon,23,18.0
1202,1202,SebastianVettel,32,0.0
1203,1203,CharlesLeclerc,22,0.0
1204,1204,KimiRäikkönen,40,0.0
1205,1205,AntonioGiovinazzi,26,0.0
1206,1206,MaxVerstappen,22,0.0
1207,1207,AlexanderAlbon,24,8.0
1208,1208,KevinMagnussen,27,0.0
1209,1209,PietroFittipaldi,23,0.0
1210,1210,PierreGasly,24,0.0
1211,1211,DaniilKvyat,26,6.0
1212,1212,SergioPérez,30,25.0
1213,1213,LanceStroll,21,15.0
1214,1214,LewisHamilton,23,6.0
1215,1215,HeikkiKovalainen,26,0.0
1216,1216,NickHeidfeld,30,0.0
1217,1217,RobertKubica,23,5.0
1218,1218,NicoRosberg,22,0.0
1219,1219,KazukiNakajima,23,2.0
1220,1220,FernandoAlonso,26,0.0
1221,1221,NelsonPiquet Jr.,22,0.0
1222,1222,KimiRäikkönen,28,10.0
1223,1223,FelipeMassa,27,8.0
1224,1224,SébastienBourdais,29,0.0
1225,1225,SebastianVettel,20,0.0
1226,1226,TimoGlock,26,0.0
1227,1227,JarnoTrulli,33,1.0
1228,1228,TakumaSato,31,0.0
1229,1229,AnthonyDavidson,29,0.0
1230,1230,DavidCoulthard,37,0.0
1231,1231,MarkWebber,31,4.0
1232,1232,AdrianSutil,25,0.0
1233,1233,GiancarloFisichella,35,0.0
1234,1234,JensonButton,28,3.0
1235,1235,RubensBarrichello,35,0.0
1236,1236,LewisHamilton,22,8.0
1237,1237,FernandoAlonso,25,6.0
1238,1238,NickHeidfeld,30,0.0
1239,1239,RobertKubica,22,5.0
1240,1240,NicoRosberg,21,3.0
1241,1241,AlexanderWurz,33,0.0
1242,1242,HeikkiKovalainen,25,2.0
1243,1243,GiancarloFisichella,34,0.0
1244,1244,KimiRäikkönen,27,0.0
1245,1245,FelipeMassa,26,10.0
1246,1246,VitantonioLiuzzi,26,0.0
1247,1247,ScottSpeed,24,0.0
1248,1248,JarnoTrulli,32,0.0
1249,1249,RalfSchumacher,31,0.0
1250,1250,TakumaSato,30,1.0
1251,1251,AnthonyDavidson,28,0.0
1252,1252,DavidCoulthard,36,4.0
1253,1253,MarkWebber,30,0.0
1254,1254,AdrianSutil,24,0.0
1255,1255,ChristijanAlbers,28,0.0
1256,1256,JensonButton,27,0.0
1257,1257,RubensBarrichello,34,0.0
1258,1258,LewisHamilton,24,0.0
1259,1259,HeikkiKovalainen,27,0.0
1260,1260,NickHeidfeld,32,2.0
1261,1261,RobertKubica,24,0.0
1262,1262,NicoRosberg,24,1.0
1263,1263,KazukiNakajima,24,0.0
1264,1264,FernandoAlonso,28,4.0
1265,1265,NelsonPiquet Jr.,24,0.0
1266,1266,KimiRäikkönen,29,0.0
1267,1267,FelipeMassa,28,3.0
1268,1268,SébastienBourdais,30,0.0
1269,1269,SébastienBuemi,20,0.0
1270,1270,TimoGlock,27,0.0
1271,1271,JarnoTrulli,35,0.0
1272,1272,MarkWebber,33,6.0
1273,1273,SebastianVettel,22,5.0
1274,1274,AdrianSutil,26,0.0
1275,1275,GiancarloFisichella,36,0.0
1276,1276,JensonButton,29,10.0
1277,1277,RubensBarrichello,37,8.0
1278,1278,LewisHamilton,25,0.0
1279,1279,JensonButton,30,10.0
1280,1280,NicoRosberg,25,0.0
1281,1281,MichaelSchumacher,41,12.0
1282,1282,RubensBarrichello,38,2.0
1283,1283,NicoHülkenberg,23,0.0
1284,1284,Pedrode la Rosa,39,0.0
1285,1285,KamuiKobayashi,23,0.0
1286,1286,RobertKubica,25,4.0
1287,1287,VitalyPetrov,26,0.0
1288,1288,FernandoAlonso,29,18.0
1289,1289,FelipeMassa,29,8.0
1290,1290,HeikkiKovalainen,28,0.0
1291,1291,JarnoTrulli,36,0.0
1292,1292,SébastienBuemi,21,0.0
1293,1293,JaimeAlguersuari,20,1.0
1294,1294,TimoGlock,28,0.0
1295,1295,Lucasdi Grassi,26,0.0
1296,1296,MarkWebber,34,25.0
1297,1297,SebastianVettel,23,15.0
1298,1298,AdrianSutil,27,6.0
1299,1299,VitantonioLiuzzi,30,0.0
1300,1300,BrunoSenna,26,0.0
1301,1301,KarunChandhok,26,0.0
1302,1302,LewisHamilton,26,18.0
1303,1303,JensonButton,31,15.0
1304,1304,NicoRosberg,25,6.0
1305,1305,MichaelSchumacher,42,8.0
1306,1306,RubensBarrichello,39,0.0
1307,1307,PastorMaldonado,26,0.0
1308,1308,KamuiKobayashi,24,1.0
1309,1309,SergioPérez,21,2.0
1310,1310,VitalyPetrov,26,0.0
1311,1311,FernandoAlonso,29,10.0
1312,1312,FelipeMassa,30,0.0
1313,1313,HeikkiKovalainen,29,0.0
1314,1314,JarnoTrulli,36,0.0
1315,1315,SébastienBuemi,22,0.0
1316,1316,JaimeAlguersuari,21,0.0
1317,1317,TimoGlock,29,0.0
1318,1318,Jérômed'Ambrosio,25,0.0
1319,1319,MarkWebber,34,12.0
1320,1320,SebastianVettel,23,25.0
1321,1321,AdrianSutil,28,0.0
1322,1322,Pauldi Resta,25,0.0
1323,1323,VitantonioLiuzzi,30,0.0
1324,1324,NarainKarthikeyan,34,0.0
1325,1325,LewisHamilton,27,4.0
1326,1326,JensonButton,32,2.0
1327,1327,NicoRosberg,26,6.0
1328,1328,MichaelSchumacher,43,0.0
1329,1329,BrunoSenna,28,0.0
1330,1330,PastorMaldonado,27,25.0
1331,1331,KamuiKobayashi,25,10.0
1332,1332,SergioPérez,22,0.0
1333,1333,FernandoAlonso,30,18.0
1334,1334,FelipeMassa,31,0.0
1335,1335,HeikkiKovalainen,30,0.0
1336,1336,VitalyPetrov,27,0.0
1337,1337,KimiRäikkönen,32,15.0
1338,1338,RomainGrosjean,26,12.0
1339,1339,DanielRicciardo,22,0.0
1340,1340,Jean-ÉricVergne,22,0.0
1341,1341,TimoGlock,30,0.0
1342,1342,CharlesPic,22,0.0
1343,1343,MarkWebber,35,0.0
1344,1344,SebastianVettel,24,8.0
1345,1345,NicoHülkenberg,24,1.0
1346,1346,Pauldi Resta,26,0.0
1347,1347,Pedrode la Rosa,41,0.0
1348,1348,NarainKarthikeyan,35,0.0
1349,1349,FernandoAlonso,34,0.0
1350,1350,JensonButton,35,0.0
1351,1351,LewisHamilton,30,18.0
1352,1352,NicoRosberg,30,25.0
1353,1353,FelipeMassa,34,8.0
1354,1354,ValtteriBottas,26,12.0
1355,1355,MarcusEricsson,25,0.0
1356,1356,FelipeNasr,23,0.0
1357,1357,KimiRäikkönen,35,10.0
1358,1358,SebastianVettel,28,15.0
1359,1359,RomainGrosjean,29,4.0
1360,1360,PastorMaldonado,30,0.0
1361,1361,MaxVerstappen,18,0.0
1362,1362,CarlosSainz,21,2.0
1363,1363,DanielRicciardo,26,6.0
1364,1364,DaniilKvyat,21,1.0
1365,1365,NicoHülkenberg,28,0.0
1366,1366,SergioPérez,25,0.0
1367,1367,WillStevens,24,0.0
1368,1368,RobertoMerhi,24,0.0
1369,1369,FernandoAlonso,34,0.0
1370,1370,JensonButton,36,2.0
1371,1371,LewisHamilton,31,0.0
1372,1372,NicoRosberg,30,0.0
1373,1373,FelipeMassa,35,4.0
1374,1374,ValtteriBottas,26,10.0
1375,1375,MarcusEricsson,25,0.0
1376,1376,FelipeNasr,23,0.0
1377,1377,KevinMagnussen,23,0.0
1378,1378,JolyonPalmer,25,0.0
1379,1379,KimiRäikkönen,36,18.0
1380,1380,SebastianVettel,28,15.0
1381,1381,DaniilKvyat,22,1.0
1382,1382,CarlosSainz,21,8.0
1383,1383,DanielRicciardo,26,12.0
1384,1384,MaxVerstappen,18,25.0
1385,1385,NicoHülkenberg,28,0.0
1386,1386,SergioPérez,26,6.0
1387,1387,RomainGrosjean,30,0.0
1388,1388,EstebanGutiérrez,24,0.0
1389,1389,PascalWehrlein,21,0.0
1390,1390,RioHaryanto,23,0.0
1391,1391,FernandoAlonso,35,0.0
1392,1392,StoffelVandoorne,25,0.0
1393,1393,LewisHamilton,32,25.0
1394,1394,ValtteriBottas,27,0.0
1395,1395,FelipeMassa,36,0.0
1396,1396,LanceStroll,18,0.0
1397,1397,MarcusEricsson,26,0.0
1398,1398,PascalWehrlein,22,4.0
1399,1399,NicoHülkenberg,29,8.0
1400,1400,JolyonPalmer,26,0.0
1401,1401,KimiRäikkönen,37,0.0
1402,1402,SebastianVettel,29,18.0
1403,1403,DaniilKvyat,23,2.0
1404,1404,CarlosSainz,22,6.0
1405,1405,DanielRicciardo,27,15.0
1406,1406,MaxVerstappen,19,0.0
1407,1407,SergioPérez,27,12.0
1408,1408,EstebanOcon,20,10.0
1409,1409,RomainGrosjean,31,1.0
1410,1410,KevinMagnussen,24,0.0
1411,1411,FernandoAlonso,36,4.0
1412,1412,StoffelVandoorne,26,0.0
1413,1413,LewisHamilton,33,25.0
1414,1414,ValtteriBottas,28,18.0
1415,1415,LanceStroll,19,0.0
1416,1416,SergeySirotkin,22,0.0
1417,1417,MarcusEricsson,27,0.0
1418,1418,CharlesLeclerc,20,1.0
1419,1419,NicoHülkenberg,30,0.0
1420,1420,CarlosSainz,23,6.0
1421,1421,KimiRäikkönen,38,0.0
1422,1422,SebastianVettel,30,12.0
1423,1423,PierreGasly,22,0.0
1424,1424,BrendonHartley,28,0.0
1425,1425,DanielRicciardo,28,10.0
1426,1426,MaxVerstappen,20,15.0
1427,1427,SergioPérez,28,2.0
1428,1428,EstebanOcon,21,0.0
1429,1429,RomainGrosjean,32,0.0
1430,1430,KevinMagnussen,25,8.0
1431,1431,KimiRäikkönen,26,4.0
